frame_idx,t_global_s,linear_velocity,reward_state,slot_1
4002,66.7,30,0,23|-4.467|69.000|1
4003,66.7166666666667,30,0,23|-4.400|68.500|1
4004,66.7333333333333,30,0,23|-4.333|68.000|1
4005,66.75,30,0,23|-4.333|67.500|1
4006,66.7666666666667,30,0,23|-4.333|67.000|1
4007,66.7833333333333,30,0,23|-4.333|66.500|1
4008,66.8,30,0,23|-4.333|66.000|1
4009,66.8166666666667,30,0,23|-4.333|65.500|1
4010,66.8333333333333,30,0,23|-4.267|65.000|1
4011,66.85,30,0,23|-4.267|64.500|1
4012,66.8666666666667,30,0,23|-4.200|64.000|1
4013,66.8833333333333,30,0,23|-4.133|63.500|1
4014,66.9,30,0,23|-4.133|63.000|1
4015,66.9166666666667,30,0,23|-4.133|62.500|1
4016,66.9333333333333,30,0,23|-4.067|62.000|1
4017,66.95,30,0,23|-4.000|61.500|1
4018,66.9666666666667,30,0,23|-4.000|61.000|1
4019,66.9833333333333,30,0,23|-3.933|60.500|1
4020,67,30,0,23|-3.933|60.000|1
4021,67.0166666666667,30,0,23|-3.933|59.500|1
4022,67.0333333333333,30,0,23|-3.867|59.000|1
4023,67.05,30,0,23|-3.867|58.500|1
4024,67.0666666666667,30,0,23|-3.800|58.000|1
4025,67.0833333333333,30,0,23|-3.800|57.500|1
4026,67.1,30,0,23|-3.800|57.000|1
4027,67.1166666666667,30,0,23|-3.733|56.500|1
4028,67.1333333333333,30,0,23|-3.733|56.000|1
4029,67.15,30,0,23|-3.667|55.500|1
4030,67.1666666666667,30,0,23|-3.600|55.000|1
4031,67.1833333333333,30,0,23|-3.600|54.500|1
4032,67.2,30,0,23|-3.600|54.000|1
4033,67.2166666666667,30,0,23|-3.600|53.500|1
4034,67.2333333333333,30,0,23|-3.600|53.000|1
4035,67.25,30,0,23|-3.600|52.500|1
4036,67.2666666666667,30,0,23|-3.600|52.000|1
4037,67.2833333333333,30,0,23|-3.533|51.500|1
4038,67.3,30,0,23|-3.533|51.000|1
4039,67.3166666666667,30,0,23|-3.467|50.500|1
4040,67.3333333333333,30,0,23|-3.467|50.000|1
4041,67.35,30,0,23|-3.467|49.500|1
4042,67.3666666666667,30,0,23|-3.400|49.000|1
4043,67.3833333333333,30,0,23|-3.333|48.500|1
4044,67.4,30,0,23|-3.267|48.000|1
4045,67.4166666666667,30,0,23|-3.267|47.500|1
4046,67.4333333333333,30,0,23|-3.200|47.000|1
4047,67.45,30,0,23|-3.200|46.500|1
4048,67.4666666666667,30,0,23|-3.133|46.000|1
4049,67.4833333333333,30,0,23|-3.067|45.500|1
4050,67.5,30,0,23|-3.000|45.000|1
4051,67.5166666666667,30,0,23|-2.933|44.500|1
4052,67.5333333333333,30,0,23|-2.867|44.000|1
4053,67.55,30,0,23|-2.867|43.500|1
4054,67.5666666666667,30,0,23|-2.867|43.000|1
4055,67.5833333333333,30,0,23|-2.867|42.500|1
4056,67.6,30,0,23|-2.867|42.000|1
4057,67.6166666666667,30,0,23|-2.867|41.500|1
4058,67.6333333333333,30,0,23|-2.800|41.000|1
4059,67.65,30,0,23|-2.800|40.500|1
4060,67.6666666666667,30,0,23|-2.733|40.000|1
4061,67.6833333333333,30,0,23|-2.733|39.500|1
4062,67.7,30,0,23|-2.667|39.000|1
4063,67.7166666666667,30,0,23|-2.667|38.500|1
4064,67.7333333333333,30,0,23|-2.667|38.000|1
4065,67.75,30,0,23|-2.600|37.500|1
4066,67.7666666666667,30,0,23|-2.533|37.000|1
4067,67.7833333333333,30,0,23|-2.533|36.500|1
4068,67.8,30,0,23|-2.467|36.000|1
4069,67.8166666666667,30,0,23|-2.467|35.500|1
4070,67.8333333333333,30,0,23|-2.467|35.000|1
4071,67.85,30,0,23|-2.400|34.500|1
4072,67.8666666666667,30,0,23|-2.400|34.000|1
4073,67.8833333333333,30,0,23|-2.333|33.500|1
4074,67.9,30,0,23|-2.333|33.000|1
4075,67.9166666666667,30,0,23|-2.333|32.500|1
4076,67.9333333333333,30,0,23|-2.333|32.000|1
4077,67.95,30,0,23|-2.267|31.500|1
4078,67.9666666666667,30,0,23|-2.200|31.000|1
4079,67.9833333333333,30,0,23|-2.133|30.500|1
4080,68,30,0,23|-2.067|30.000|1
4081,68.0166666666667,30,0,23|-2.000|29.500|1
4082,68.0333333333333,30,0,23|-2.000|29.000|1
4083,68.05,30,0,23|-1.933|28.500|1
4084,68.0666666666667,30,0,23|-1.933|28.000|1
4085,68.0833333333333,30,0,23|-1.867|27.500|1
4086,68.1,30,0,23|-1.800|27.000|1
4087,68.1166666666667,30,0,23|-1.733|26.500|1
4088,68.1333333333333,30,0,23|-1.733|26.000|1
4089,68.15,30,0,23|-1.733|25.500|1
4090,68.1666666666667,30,0,23|-1.733|25.000|1
4091,68.1833333333333,30,0,23|-1.667|24.500|1
4092,68.2,30,0,23|-1.600|24.000|1
4093,68.2166666666667,30,0,23|-1.533|23.500|1
4094,68.2333333333333,30,0,23|-1.467|23.000|1
4095,68.25,30,0,23|-1.467|22.500|1
4096,68.2666666666667,30,0,23|-1.400|22.000|1
4097,68.2833333333333,30,0,23|-1.400|21.500|1
4098,68.3,30,0,23|-1.333|21.000|1
4099,68.3166666666667,30,0,23|-1.267|20.500|1
4100,68.3333333333333,30,0,23|-1.267|20.000|1
4101,68.35,30,0,23|-1.267|19.500|1
4102,68.3666666666667,30,0,23|-1.200|19.000|1
4103,68.3833333333333,30,0,23|-1.200|18.500|1
4104,68.4,30,0,23|-1.200|18.000|1
4105,68.4166666666667,30,0,23|-1.133|17.500|1
4106,68.4333333333333,30,0,23|-1.133|17.000|1
4107,68.45,30,0,23|-1.067|16.500|1
4108,68.4666666666667,30,0,23|-1.067|16.000|1
4109,68.4833333333333,30,0,23|-1.000|15.500|1
4110,68.5,30,0,23|-0.933|15.000|1
4111,68.5166666666667,30,0,23|-0.867|14.500|1
4112,68.5333333333333,30,0,23|-0.800|14.000|1
4113,68.55,30,0,23|-0.800|13.500|1
4114,68.5666666666667,30,0,23|-0.733|13.000|1
4115,68.5833333333333,30,0,23|-0.733|12.500|1
4116,68.6,30,0,23|-0.667|12.000|1
4117,68.6166666666667,30,0,23|-0.600|11.500|1
4118,68.6333333333333,30,0,23|-0.600|11.000|1
4119,68.65,30,0,23|-0.533|10.500|1
4120,68.6666666666667,30,0,23|-0.533|10.000|1
4121,68.6833333333333,30,0,23|-0.533|9.500|1
4122,68.7,30,0,23|-0.467|9.000|1
4123,68.7166666666667,30,0,23|-0.400|8.500|1
4124,68.7333333333333,30,0,23|-0.400|8.000|1
4125,68.75,30,0,23|-0.400|7.500|1
4126,68.7666666666667,30,0,23|-0.400|7.000|1
4127,68.7833333333333,30,0,23|-0.400|6.500|1
4128,68.8,30,0,23|-0.333|6.000|1
4129,68.8166666666667,30,0,23|-0.333|5.500|1
4130,68.8333333333333,30,0,23|-0.333|5.000|1
4131,68.85,30,0,23|-0.333|4.500|1
4132,68.8666666666667,30,0,23|-0.333|4.000|1
4133,68.8833333333333,30,0,23|-0.333|3.500|1
4134,68.9,30,0,23|-0.333|3.000|1
4135,68.9166666666667,30,0,23|-0.267|2.500|1
4136,68.9333333333333,30,0,23|-0.200|2.000|1
4137,68.95,30,0,23|-0.133|1.500|1
4138,68.9666666666667,30,0,23|-0.133|1.000|1
4139,68.9833333333333,30,0,23|-0.067|0.500|1
4140,69,30,1,23|-0.000|0.000|1
4141,69.0166666666667,30,0,24|9.000|89.500|1
4142,69.0333333333333,30,0,24|9.000|89.000|1
4143,69.05,30,0,24|9.000|88.500|1
4144,69.0666666666667,30,0,24|9.000|88.000|1
4145,69.0833333333333,30,0,24|9.000|87.500|1
4146,69.1,30,0,24|8.800|87.000|1
4147,69.1166666666667,30,0,24|8.800|86.500|1
4148,69.1333333333333,30,0,24|8.600|86.000|1
4149,69.15,30,0,24|8.600|85.500|1
4150,69.1666666666667,30,0,24|8.600|85.000|1
4151,69.1833333333333,30,0,24|8.600|84.500|1
4152,69.2,30,0,24|8.600|84.000|1
4153,69.2166666666667,30,0,24|8.600|83.500|1
4154,69.2333333333333,30,0,24|8.600|83.000|1
4155,69.25,30,0,24|8.600|82.500|1
4156,69.2666666666667,30,0,24|8.600|82.000|1
4157,69.2833333333333,30,0,24|8.600|81.500|1
4158,69.3,30,0,24|8.400|81.000|1
4159,69.3166666666667,30,0,24|8.400|80.500|1
4160,69.3333333333333,30,0,24|8.400|80.000|1
4161,69.35,30,0,24|8.200|79.500|1
4162,69.3666666666667,30,0,24|8.200|79.000|1
4163,69.3833333333333,30,0,24|8.200|78.500|1
4164,69.4,30,0,24|8.000|78.000|1
4165,69.4166666666667,30,0,24|8.000|77.500|1
4166,69.4333333333333,30,0,24|8.000|77.000|1
4167,69.45,30,0,24|8.000|76.500|1
4168,69.4666666666667,30,0,24|7.800|76.000|1
4169,69.4833333333333,30,0,24|7.800|75.500|1
4170,69.5,30,0,24|7.800|75.000|1
4171,69.5166666666667,30,0,24|7.800|74.500|1
4172,69.5333333333333,30,0,24|7.800|74.000|1
4173,69.55,30,0,24|7.800|73.500|1
4174,69.5666666666667,30,0,24|7.800|73.000|1
4175,69.5833333333333,30,0,24|7.800|72.500|1
4176,69.6,30,0,24|7.800|72.000|1
4177,69.6166666666667,30,0,24|7.600|71.500|1
4178,69.6333333333333,30,0,24|7.600|71.000|1
4179,69.65,30,0,24|7.600|70.500|1
4180,69.6666666666667,30,0,24|7.600|70.000|1
4181,69.6833333333333,30,0,24|7.600|69.500|1
4182,69.7,30,0,24|7.600|69.000|1
4183,69.7166666666667,30,0,24|7.400|68.500|1
4184,69.7333333333333,30,0,24|7.200|68.000|1
4185,69.75,30,0,24|7.200|67.500|1
4186,69.7666666666667,30,0,24|7.000|67.000|1
4187,69.7833333333333,30,0,24|7.000|66.500|1
4188,69.8,30,0,24|7.000|66.000|1
4189,69.8166666666667,30,0,24|7.000|65.500|1
4190,69.8333333333333,30,0,24|7.000|65.000|1
4191,69.85,30,0,24|7.000|64.500|1
4192,69.8666666666667,30,0,24|6.800|64.000|1
4193,69.8833333333333,30,0,24|6.600|63.500|1
4194,69.9,30,0,24|6.400|63.000|1
4195,69.9166666666667,30,0,24|6.400|62.500|1
4196,69.9333333333333,30,0,24|6.200|62.000|1
4197,69.95,30,0,24|6.200|61.500|1
4198,69.9666666666667,30,0,24|6.200|61.000|1
4199,69.9833333333333,30,0,24|6.200|60.500|1
4200,70,30,0,24|6.000|60.000|1
4201,70.0166666666667,30,0,24|6.000|59.500|1
4202,70.0333333333333,30,0,24|6.000|59.000|1
4203,70.05,30,0,24|6.000|58.500|1
4204,70.0666666666667,30,0,24|6.000|58.000|1
4205,70.0833333333333,30,0,24|5.800|57.500|1
4206,70.1,30,0,24|5.800|57.000|1
4207,70.1166666666667,30,0,24|5.800|56.500|1
4208,70.1333333333333,30,0,24|5.800|56.000|1
4209,70.15,30,0,24|5.600|55.500|1
4210,70.1666666666667,30,0,24|5.600|55.000|1
4211,70.1833333333333,30,0,24|5.600|54.500|1
4212,70.2,30,0,24|5.600|54.000|1
4213,70.2166666666667,30,0,24|5.600|53.500|1
4214,70.2333333333333,30,0,24|5.600|53.000|1
4215,70.25,30,0,24|5.600|52.500|1
4216,70.2666666666667,30,0,24|5.600|52.000|1
4217,70.2833333333333,30,0,24|5.600|51.500|1
4218,70.3,30,0,24|5.400|51.000|1
4219,70.3166666666667,30,0,24|5.400|50.500|1
4220,70.3333333333333,30,0,24|5.400|50.000|1
4221,70.35,30,0,24|5.400|49.500|1
4222,70.3666666666667,30,0,24|5.400|49.000|1
4223,70.3833333333333,30,0,24|5.400|48.500|1
4224,70.4,30,0,24|5.400|48.000|1
4225,70.4166666666667,30,0,24|5.400|47.500|1
4226,70.4333333333333,30,0,24|5.400|47.000|1
4227,70.45,30,0,24|5.400|46.500|1
4228,70.4666666666667,30,0,24|5.400|46.000|1
4229,70.4833333333333,30,0,24|5.400|45.500|1
4230,70.5,30,0,24|5.400|45.000|1
4231,70.5166666666667,30,0,24|5.400|44.500|1
4232,70.5333333333333,30,0,24|5.400|44.000|1
4233,70.55,30,0,24|5.400|43.500|1
4234,70.5666666666667,30,0,24|5.200|43.000|1
4235,70.5833333333333,30,0,24|5.200|42.500|1
4236,70.6,30,0,24|5.000|42.000|1
4237,70.6166666666667,30,0,24|5.000|41.500|1
4238,70.6333333333333,30,0,24|5.000|41.000|1
4239,70.65,30,0,24|5.000|40.500|1
4240,70.6666666666667,30,0,24|5.000|40.000|1
4241,70.6833333333333,30,0,24|4.800|39.500|1
4242,70.7,30,0,24|4.800|39.000|1
4243,70.7166666666667,30,0,24|4.800|38.500|1
4244,70.7333333333333,30,0,24|4.600|38.000|1
4245,70.75,30,0,24|4.600|37.500|1
4246,70.7666666666667,30,0,24|4.600|37.000|1
4247,70.7833333333333,30,0,24|4.600|36.500|1
4248,70.8,30,0,24|4.600|36.000|1
4249,70.8166666666667,30,0,24|4.400|35.500|1
4250,70.8333333333333,30,0,24|4.400|35.000|1
4251,70.85,30,0,24|4.400|34.500|1
4252,70.8666666666667,30,0,24|4.400|34.000|1
4253,70.8833333333333,30,0,24|4.200|33.500|1
4254,70.9,30,0,24|4.200|33.000|1
4255,70.9166666666667,30,0,24|4.000|32.500|1
4256,70.9333333333333,30,0,24|3.800|32.000|1
4257,70.95,30,0,24|3.600|31.500|1
4258,70.9666666666667,30,0,24|3.400|31.000|1
4259,70.9833333333333,30,0,24|3.400|30.500|1
4260,71,30,0,24|3.200|30.000|1
4261,71.0166666666667,30,0,24|3.200|29.500|1
4262,71.0333333333333,30,0,24|3.200|29.000|1
4263,71.05,30,0,24|3.000|28.500|1
4264,71.0666666666667,30,0,24|3.000|28.000|1
4265,71.0833333333333,30,0,24|3.000|27.500|1
4266,71.1,30,0,24|3.000|27.000|1
4267,71.1166666666667,30,0,24|3.000|26.500|1
4268,71.1333333333333,30,0,24|3.000|26.000|1
4269,71.15,30,0,24|3.000|25.500|1
4270,71.1666666666667,30,0,24|2.800|25.000|1
4271,71.1833333333333,30,0,24|2.800|24.500|1
4272,71.2,30,0,24|2.800|24.000|1
4273,71.2166666666667,30,0,24|2.600|23.500|1
4274,71.2333333333333,30,0,24|2.600|23.000|1
4275,71.25,30,0,24|2.600|22.500|1
4276,71.2666666666667,30,0,24|2.600|22.000|1
4277,71.2833333333333,30,0,24|2.400|21.500|1
4278,71.3,30,0,24|2.400|21.000|1
4279,71.3166666666667,30,0,24|2.200|20.500|1
4280,71.3333333333333,30,0,24|2.200|20.000|1
4281,71.35,30,0,24|2.200|19.500|1
4282,71.3666666666667,30,0,24|2.200|19.000|1
4283,71.3833333333333,30,0,24|2.200|18.500|1
4284,71.4,30,0,24|2.200|18.000|1
4285,71.4166666666667,30,0,24|2.200|17.500|1
4286,71.4333333333333,30,0,24|2.200|17.000|1
4287,71.45,30,0,24|2.000|16.500|1
4288,71.4666666666667,30,0,24|2.000|16.000|1
4289,71.4833333333333,30,0,24|1.800|15.500|1
4290,71.5,30,0,24|1.800|15.000|1
4291,71.5166666666667,30,0,24|1.800|14.500|1
4292,71.5333333333333,30,0,24|1.600|14.000|1
4293,71.55,30,0,24|1.600|13.500|1
4294,71.5666666666667,30,0,24|1.400|13.000|1
4295,71.5833333333333,30,0,24|1.200|12.500|1
4296,71.6,30,0,24|1.200|12.000|1
4297,71.6166666666667,30,0,24|1.000|11.500|1
4298,71.6333333333333,30,0,24|0.800|11.000|1
4299,71.65,30,0,24|0.600|10.500|1
4300,71.6666666666667,30,0,24|0.600|10.000|1
4301,71.6833333333333,30,0,24|0.600|9.500|1
4302,71.7,30,0,24|0.400|9.000|1
4303,71.7166666666667,30,0,24|0.400|8.500|1
4304,71.7333333333333,30,0,24|0.400|8.000|1
4305,71.75,30,0,24|0.400|7.500|1
4306,71.7666666666667,30,0,24|0.400|7.000|1
4307,71.7833333333333,30,0,24|0.400|6.500|1
4308,71.8,30,0,24|0.400|6.000|1
4309,71.8166666666667,30,0,24|0.400|5.500|1
4310,71.8333333333333,30,0,24|0.400|5.000|1
4311,71.85,30,0,24|0.200|4.500|1
4312,71.8666666666667,30,0,24|0.200|4.000|1
4313,71.8833333333333,30,0,24|0.200|3.500|1
4314,71.9,30,0,24|0.200|3.000|1
4315,71.9166666666667,30,0,24|0.200|2.500|1
4316,71.9333333333333,30,0,24|0.200|2.000|1
4317,71.95,30,0,24|0.200|1.500|1
4318,71.9666666666667,30,0,24|0.000|1.000|1
4319,71.9833333333333,30,0,24|0.000|0.500|1
4320,72,30,1,24|0.000|0.000|1
4321,72.0166666666667,30,0,25|15.000|89.500|1
4322,72.0333333333333,30,0,25|14.167|89.000|1
4323,72.05,30,0,25|14.167|88.500|1
4324,72.0666666666667,30,0,25|14.167|88.000|1
4325,72.0833333333333,30,0,25|14.167|87.500|1
4326,72.1,30,0,25|14.167|87.000|1
4327,72.1166666666667,30,0,25|14.167|86.500|1
4328,72.1333333333333,30,0,25|14.167|86.000|1
4329,72.15,30,0,25|14.167|85.500|1
4330,72.1666666666667,30,0,25|14.167|85.000|1
4331,72.1833333333333,30,0,25|14.167|84.500|1
4332,72.2,30,0,25|14.167|84.000|1
4333,72.2166666666667,30,0,25|14.167|83.500|1
4334,72.2333333333333,30,0,25|14.167|83.000|1
4335,72.25,30,0,25|14.167|82.500|1
4336,72.2666666666667,30,0,25|14.167|82.000|1
4337,72.2833333333333,30,0,25|14.167|81.500|1
4338,72.3,30,0,25|14.167|81.000|1
4339,72.3166666666667,30,0,25|14.167|80.500|1
4340,72.3333333333333,30,0,25|14.167|80.000|1
4341,72.35,30,0,25|14.167|79.500|1
4342,72.3666666666667,30,0,25|14.167|79.000|1
4343,72.3833333333333,30,0,25|14.167|78.500|1
4344,72.4,30,0,25|14.167|78.000|1
4345,72.4166666666667,30,0,25|14.167|77.500|1
4346,72.4333333333333,30,0,25|14.167|77.000|1
4347,72.45,30,0,25|14.167|76.500|1
4348,72.4666666666667,30,0,25|14.167|76.000|1
4349,72.4833333333333,30,0,25|14.167|75.500|1
4350,72.5,30,0,25|14.167|75.000|1
4351,72.5166666666667,30,0,25|14.167|74.500|1
4352,72.5333333333333,30,0,25|14.167|74.000|1
4353,72.55,30,0,25|14.167|73.500|1
4354,72.5666666666667,30,0,25|14.167|73.000|1
4355,72.5833333333333,30,0,25|14.167|72.500|1
4356,72.6,30,0,25|14.167|72.000|1
4357,72.6166666666667,30,0,25|14.167|71.500|1
4358,72.6333333333333,30,0,25|13.333|71.000|1
4359,72.65,30,0,25|13.333|70.500|1
4360,72.6666666666667,30,0,25|13.333|70.000|1
4361,72.6833333333333,30,0,25|13.333|69.500|1
4362,72.7,30,0,25|13.333|69.000|1
4363,72.7166666666667,30,0,25|13.333|68.500|1
4364,72.7333333333333,30,0,25|13.333|68.000|1
4365,72.75,30,0,25|13.333|67.500|1
4366,72.7666666666667,30,0,25|13.333|67.000|1
4367,72.7833333333333,30,0,25|13.333|66.500|1
4368,72.8,30,0,25|12.500|66.000|1
4369,72.8166666666667,30,0,25|12.500|65.500|1
4370,72.8333333333333,30,0,25|12.500|65.000|1
4371,72.85,30,0,25|12.500|64.500|1
4372,72.8666666666667,30,0,25|12.500|64.000|1
4373,72.8833333333333,30,0,25|12.500|63.500|1
4374,72.9,30,0,25|12.500|63.000|1
4375,72.9166666666667,30,0,25|12.500|62.500|1
4376,72.9333333333333,30,0,25|12.500|62.000|1
4377,72.95,30,0,25|12.500|61.500|1
4378,72.9666666666667,30,0,25|12.500|61.000|1
4379,72.9833333333333,30,0,25|11.667|60.500|1
4380,73,30,0,25|11.667|60.000|1
4381,73.0166666666667,30,0,25|11.667|59.500|1
4382,73.0333333333333,30,0,25|11.667|59.000|1
4383,73.05,30,0,25|11.667|58.500|1
4384,73.0666666666667,30,0,25|11.667|58.000|1
4385,73.0833333333333,30,0,25|11.667|57.500|1
4386,73.1,30,0,25|11.667|57.000|1
4387,73.1166666666667,30,0,25|11.667|56.500|1
4388,73.1333333333333,30,0,25|11.667|56.000|1
4389,73.15,30,0,25|11.667|55.500|1
4390,73.1666666666667,30,0,25|11.667|55.000|1
4391,73.1833333333333,30,0,25|11.667|54.500|1
4392,73.2,30,0,25|11.667|54.000|1
4393,73.2166666666667,30,0,25|11.667|53.500|1
4394,73.2333333333333,30,0,25|10.833|53.000|1
4395,73.25,30,0,25|10.833|52.500|1
4396,73.2666666666667,30,0,25|10.000|52.000|1
4397,73.2833333333333,30,0,25|10.000|51.500|1
4398,73.3,30,0,25|10.000|51.000|1
4399,73.3166666666667,30,0,25|9.167|50.500|1
4400,73.3333333333333,30,0,25|9.167|50.000|1
4401,73.35,30,0,25|9.167|49.500|1
4402,73.3666666666667,30,0,25|9.167|49.000|1
4403,73.3833333333333,30,0,25|9.167|48.500|1
4404,73.4,30,0,25|9.167|48.000|1
4405,73.4166666666667,30,0,25|9.167|47.500|1
4406,73.4333333333333,30,0,25|9.167|47.000|1
4407,73.45,30,0,25|9.167|46.500|1
4408,73.4666666666667,30,0,25|9.167|46.000|1
4409,73.4833333333333,30,0,25|9.167|45.500|1
4410,73.5,30,0,25|8.333|45.000|1
4411,73.5166666666667,30,0,25|8.333|44.500|1
4412,73.5333333333333,30,0,25|8.333|44.000|1
4413,73.55,30,0,25|8.333|43.500|1
4414,73.5666666666667,30,0,25|8.333|43.000|1
4415,73.5833333333333,30,0,25|8.333|42.500|1
4416,73.6,30,0,25|7.500|42.000|1
4417,73.6166666666667,30,0,25|7.500|41.500|1
4418,73.6333333333333,30,0,25|7.500|41.000|1
4419,73.65,30,0,25|7.500|40.500|1
4420,73.6666666666667,30,0,25|7.500|40.000|1
4421,73.6833333333333,30,0,25|7.500|39.500|1
4422,73.7,30,0,25|7.500|39.000|1
4423,73.7166666666667,30,0,25|6.667|38.500|1
4424,73.7333333333333,30,0,25|6.667|38.000|1
4425,73.75,30,0,25|6.667|37.500|1
4426,73.7666666666667,30,0,25|6.667|37.000|1
4427,73.7833333333333,30,0,25|6.667|36.500|1
4428,73.8,30,0,25|5.833|36.000|1
4429,73.8166666666667,30,0,25|5.833|35.500|1
4430,73.8333333333333,30,0,25|5.833|35.000|1
4431,73.85,30,0,25|5.833|34.500|1
4432,73.8666666666667,30,0,25|5.833|34.000|1
4433,73.8833333333333,30,0,25|5.833|33.500|1
4434,73.9,30,0,25|5.833|33.000|1
4435,73.9166666666667,30,0,25|5.833|32.500|1
4436,73.9333333333333,30,0,25|5.833|32.000|1
4437,73.95,30,0,25|5.833|31.500|1
4438,73.9666666666667,30,0,25|5.833|31.000|1
4439,73.9833333333333,30,0,25|5.833|30.500|1
4440,74,30,0,25|5.833|30.000|1
4441,74.0166666666667,30,0,25|5.000|29.500|1
4442,74.0333333333333,30,0,25|5.000|29.000|1
4443,74.05,30,0,25|5.000|28.500|1
4444,74.0666666666667,30,0,25|5.000|28.000|1
4445,74.0833333333333,30,0,25|5.000|27.500|1
4446,74.1,30,0,25|5.000|27.000|1
4447,74.1166666666667,30,0,25|5.000|26.500|1
4448,74.1333333333333,30,0,25|5.000|26.000|1
4449,74.15,30,0,25|4.167|25.500|1
4450,74.1666666666667,30,0,25|4.167|25.000|1
4451,74.1833333333333,30,0,25|4.167|24.500|1
4452,74.2,30,0,25|4.167|24.000|1
4453,74.2166666666667,30,0,25|4.167|23.500|1
4454,74.2333333333333,30,0,25|4.167|23.000|1
4455,74.25,30,0,25|4.167|22.500|1
4456,74.2666666666667,30,0,25|4.167|22.000|1
4457,74.2833333333333,30,0,25|4.167|21.500|1
4458,74.3,30,0,25|4.167|21.000|1
4459,74.3166666666667,30,0,25|4.167|20.500|1
4460,74.3333333333333,30,0,25|3.333|20.000|1
4461,74.35,30,0,25|2.500|19.500|1
4462,74.3666666666667,30,0,25|1.667|19.000|1
4463,74.3833333333333,30,0,25|1.667|18.500|1
4464,74.4,30,0,25|1.667|18.000|1
4465,74.4166666666667,30,0,25|1.667|17.500|1
4466,74.4333333333333,30,0,25|1.667|17.000|1
4467,74.45,30,0,25|1.667|16.500|1
4468,74.4666666666667,30,0,25|1.667|16.000|1
4469,74.4833333333333,30,0,25|1.667|15.500|1
4470,74.5,30,0,25|1.667|15.000|1
4471,74.5166666666667,30,0,25|1.667|14.500|1
4472,74.5333333333333,30,0,25|1.667|14.000|1
4473,74.55,30,0,25|1.667|13.500|1
4474,74.5666666666667,30,0,25|1.667|13.000|1
4475,74.5833333333333,30,0,25|1.667|12.500|1
4476,74.6,30,0,25|1.667|12.000|1
4477,74.6166666666667,30,0,25|1.667|11.500|1
4478,74.6333333333333,30,0,25|1.667|11.000|1
4479,74.65,30,0,25|1.667|10.500|1
4480,74.6666666666667,30,0,25|1.667|10.000|1
4481,74.6833333333333,30,0,25|1.667|9.500|1
4482,74.7,30,0,25|1.667|9.000|1
4483,74.7166666666667,30,0,25|1.667|8.500|1
4484,74.7333333333333,30,0,25|1.667|8.000|1
4485,74.75,30,0,25|1.667|7.500|1
4486,74.7666666666667,30,0,25|1.667|7.000|1
4487,74.7833333333333,30,0,25|1.667|6.500|1
4488,74.8,30,0,25|1.667|6.000|1
4489,74.8166666666667,30,0,25|1.667|5.500|1
4490,74.8333333333333,30,0,25|1.667|5.000|1
4491,74.85,30,0,25|1.667|4.500|1
4492,74.8666666666667,30,0,25|1.667|4.000|1
4493,74.8833333333333,30,0,25|1.667|3.500|1
4494,74.9,30,0,25|0.833|3.000|1
4495,74.9166666666667,30,0,25|0.833|2.500|1
4496,74.9333333333333,30,0,25|-0.000|2.000|1
4497,74.95,30,0,25|-0.000|1.500|1
4498,74.9666666666667,30,0,25|-0.000|1.000|1
4499,74.9833333333333,30,0,25|-0.000|0.500|1
4500,75,30,1,25|-0.000|0.000|1
4501,75.0166666666667,30,0,26|-5.967|89.500|1
4502,75.0333333333333,30,0,26|-5.933|89.000|1
4503,75.05,30,0,26|-5.900|88.500|1
4504,75.0666666666667,30,0,26|-5.867|88.000|1
4505,75.0833333333333,30,0,26|-5.833|87.500|1
4506,75.1,30,0,26|-5.800|87.000|1
4507,75.1166666666667,30,0,26|-5.767|86.500|1
4508,75.1333333333333,30,0,26|-5.733|86.000|1
4509,75.15,30,0,26|-5.700|85.500|1
4510,75.1666666666667,30,0,26|-5.667|85.000|1
4511,75.1833333333333,30,0,26|-5.633|84.500|1
4512,75.2,30,0,26|-5.600|84.000|1
4513,75.2166666666667,30,0,26|-5.567|83.500|1
4514,75.2333333333333,30,0,26|-5.533|83.000|1
4515,75.25,30,0,26|-5.500|82.500|1
4516,75.2666666666667,30,0,26|-5.467|82.000|1
4517,75.2833333333333,30,0,26|-5.433|81.500|1
4518,75.3,30,0,26|-5.400|81.000|1
4519,75.3166666666667,30,0,26|-5.367|80.500|1
4520,75.3333333333333,30,0,26|-5.333|80.000|1
4521,75.35,30,0,26|-5.300|79.500|1
4522,75.3666666666667,30,0,26|-5.267|79.000|1
4523,75.3833333333333,30,0,26|-5.233|78.500|1
4524,75.4,30,0,26|-5.200|78.000|1
4525,75.4166666666667,30,0,26|-5.167|77.500|1
4526,75.4333333333333,30,0,26|-5.133|77.000|1
4527,75.45,30,0,26|-5.100|76.500|1
4528,75.4666666666667,30,0,26|-5.067|76.000|1
4529,75.4833333333333,30,0,26|-5.033|75.500|1
4530,75.5,30,0,26|-5.000|75.000|1
4531,75.5166666666667,30,0,26|-4.967|74.500|1
4532,75.5333333333333,30,0,26|-4.933|74.000|1
4533,75.55,30,0,26|-4.900|73.500|1
4534,75.5666666666667,30,0,26|-4.867|73.000|1
4535,75.5833333333333,30,0,26|-4.833|72.500|1
4536,75.6,30,0,26|-4.800|72.000|1
4537,75.6166666666667,30,0,26|-4.767|71.500|1
4538,75.6333333333333,30,0,26|-4.733|71.000|1
4539,75.65,30,0,26|-4.700|70.500|1
